KEY,en,notes,sp,fr,de,it,pt-br
ABILITY_ELKFORM_DESC,"Enter Elk Form, gaining +8 [img:spd], -2 [img:int], -2 [img:con], and Trample 3. You ignore tile effects while moving.
Your basic attack becomes Antler Swipe and this becomes Prance.",,"Adopta la forma del alce y obtiene +8 [img:spd], -2 [img:int], -2 [img:con] y 3 de pisotón. Ignora los efectos de las casillas mientras se mueve.
El ataque básico se convierte en Golpe con asta y este se convierte en Cabriola.","Prenez la forme de l'élan&nbsp;: [img:spd]&nbsp;+8, [img:int]&nbsp;-2, [img:con]&nbsp;-2&nbsp;et Piétinement&nbsp;+3. Vous ignorez les effets de case pendant vos déplacements. Votre attaque de base devient Coup de ramure et ce sort devient Caracole.","Nimm Elchgestalt an und erhalte +8&nbsp;[img:spd], -2&nbsp;[img:int], -2&nbsp;[img:con] und Trampel&nbsp;3. Du ignorierst Feldeffekte, wenn du dich bewegst.
Dein Grundangriff wird zu Geweihschlag und diese Fähigkeit wird zu Tänzeln.","Assumi le Sembianze dell'Alce, ottenendo +8 alla [img:spd], -2 all'[img:int], -2 alla [img:con] e Calpestamento 3. Ignori gli effetti delle caselle mentre ti muovi.
Il tuo attacco base diventa Colpo di Corna e quest'abilità diventa Guizzo.","Entre na forma de alce, obtendo +8 de [img:spd], -2 de [img:int] e atropelamento 3. Você ignora efeitos de espaço ao se mover.
Seu ataque básico se torna Chifrada e isto se torna Trotar."
ABILITY_ELKFORM2_DESC,"Enter Elk Form, gaining +8 [img:spd] and Trample 3. You ignore tile effects while moving.
Your basic attack becomes Antler Swipe+ and this becomes Prance+.",,"Adopta la forma del alce y obtiene +8 [img:spd] y 3 de pisotón. Ignora los efectos de las casillas mientras se mueve.
El ataque básico se convierte en Golpe con asta+ y este se convierte en Cabriola+.",Prenez la forme de l'élan&nbsp;: [img:spd]&nbsp;+8&nbsp;et Piétinement&nbsp;+3. Vous ignorez les effets de case pendant vos déplacements. Votre attaque de base devient Coup de ramure+ et ce sort devient Caracole+.,"Nimm Elchgestalt an und erhalte +8&nbsp;[img:spd] und Trampel&nbsp;3. Du ignorierst Feldeffekte, wenn du dich bewegst.
Dein Grundangriff wird zu Geweihschlag+ und diese Fähigkeit wird zu Tänzeln+.","Assumi le Sembianze dell'Alce, ottenendo +8 e Calpestamento 3. Ignori gli effetti delle caselle mentre ti muovi.
Il tuo attacco base diventa Colpo di Corna+ e quest'abilità diventa Guizzo+.","Entre na forma de alce, obtendo +8 de [img:spd] e atropelamento 3. Você ignora efeitos de espaço ao se mover.
Seu ataque básico se torna Chifrada+ e isto se torna Trotar+."
ABILITY_ANTLERSWIPE_NAME,Antler Swipe,,Golpe con asta,Coup de ramure,Geweihschlag,Colpo di Corna,Chifrada
ABILITY_ANTLERSWIPE_DESC,Toss a unit up to four tiles away. Inflict Bruise on it and any unit it lands on.,,Lanza una unidad hasta a 4 casillas de distancia. Le inflige moratón a esa unidad y a cualquier unidad sobre la que aterrice.,Projetez une unité jusqu'à 4&nbsp;cases plus loin. Inflige Contusion à cette unité et à l'unité sur laquelle elle atterrit.,"Wirf eine Einheit bis zu vier Felder. Verursache Beulen bei ihr und der Einheit, auf der sie landet.",Lanci un'unità fino a quattro caselle di distanza. Infligge Livido a quell'unità e a tutte quelle su cui atterra.,Lance uma unidade para até quatro espaços de distância. Aplique contusão nessa unidade e em qualquer unidade sobre a qual ela cair.
ABILITY_ANTLERSWIPE2_DESC,Toss a unit up to four tiles away. Deal damage to and inflict Bruise on it and any unit it lands on.,,Lanza una unidad hasta a 4 casillas de distancia. Le inflige daño y moratón a esa unidad y a cualquier unidad sobre la que aterrice.,Projetez une unité jusqu'à 4&nbsp;cases plus loin. Inflige des dégâts et Contusion à cette unité et à l'unité sur laquelle elle atterrit.,"Wirf eine Einheit bis zu vier Felder. Verursache Schaden und Beulen bei ihr und der Einheit, auf der sie landet.",Lanci un'unità fino a quattro caselle di distanza. Infligge danno e Livido a quell'unità e a tutte quelle su cui atterra.,Lance uma unidade para até quatro espaços de distância. Cause dano e aplique contusão nessa unidade e em qualquer unidade sobre a qual ela cair.
ABILITY_PRANCE_NAME,Prance,,Cabriola,Caracole,Tänzeln,Guizzo,Trotar
ABILITY_PRANCE_DESC,Refresh your movement action.,,Se restaura la acción de movimiento.,Recharge votre action de déplacement.,Frische deine Bewegungsaktion auf.,Ricarichi la tua azione di movimento.,Reinicie sua ação de movimento.
ABILITY_PRANCE2_DESC,"Refresh your movement action.
[s:.7](This spell costs less.)[/s]",,"Se restaura la acción de movimiento.
[s:.7](Este hechizo cuesta menos).[/s]",Recharge votre action de déplacement. [s:.7](Coût réduit.)[/s],"Frische deine Bewegungsaktion auf.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Ricarichi la tua azione di movimento.
[s:.7](Quest'incantesimo costa meno.)[/s]","Reinicie sua ação de movimento.
[s:.7](Este encantamento custa menos.)[/s]"
ABILITY_MOCKINGBIRDFORM_NAME,Form of the Mockingbird,,Forma del sinsonte,Forme de l'oiseau moqueur,Drosselgestalt,Sembianze del Tordo,Forma do Rouxinol
ABILITY_MOCKINGBIRDFORM_DESC,"Enter Mockingbird Form, gaining flying movement, +2 [img:lck], and -2 [img:str].
Your basic attack becomes Mock Song and this becomes Tease.",,"Adopta la forma del sinsonte y obtiene movimiento volador, +2 [img:lck] y -2 [img:str].
El ataque básico se convierte en Canción imitadora y este se convierte en Burla.","Prenez la forme de l'oiseau moqueur&nbsp;: Déplacement d'envol, [img:lck]&nbsp;+2&nbsp;et [img:str]&nbsp;-2. Votre attaque de base devient Chant moqueur et ce sort devient Taquinerie.","Nimm Drosselgestalt an, fange an zu fliegen und erhalte +2&nbsp;[img:lck] und -2&nbsp;[img:str].
Dein Grundangriff wird zu Drosselgesang und diese Fähigkeit wird zu Sticheln.","Assumi le Sembianze del Tardo, ottenendo la possibilità di volare, +2 alla [img:lck] e -2 alla [img:str].
Il tuo attacco base diventa Canto Beffardo e quest'abilità diventa Presa in Giro.","Entre na forma de rouxinol, obtendo movimento voador, +2 de [img:lck] e -2 de [img:str].
Seu ataque básico se torna Canção de Escárnio e isto se torna Provocação."
ABILITY_MOCKINGBIRDFORM2_DESC,"Enter Mockingbird Form, gaining flying movement and +2 [img:lck].
Your basic attack becomes Mock Song+ and this becomes Tease+.",,"Adopta la forma del sinsonte y obtiene movimiento volador y +2 [img:lck].
El ataque básico se convierte en Canción imitadora+ y este se convierte en Burla+.",Prenez la forme de l'oiseau moqueur&nbsp;: Déplacement d'envol et [img:lck]&nbsp;+2. Votre attaque de base devient Chant moqueur+ et ce sort devient Taquinerie+.,"Nimm Drosselgestalt an, fange an zu fliegen und erhalte +2&nbsp;[img:lck].
Dein Grundangriff wird zu Drosselgesang+ und diese Fähigkeit wird zu Sticheln+.","Assumi le Sembianze del Tardo, ottenendo la possibilità di volare e +2 alla [img:lck].
Il tuo attacco base diventa Canto Beffardo+ e quest'abilità diventa Presa in Giro+.","Entre na forma de rouxinol, obtendo movimento voador e +2 de [img:lck].
Seu ataque básico se torna Canção de Escárnio+ e isto se torna Provocação+."
ABILITY_MOCKSONG_NAME,Mock Song,,Canción imitadora,Chant moqueur,Drosselgesang,Canto Beffardo,Canção de Escárnio
ABILITY_MOCKSONG_DESC,Give each unit within an area All Stats Down 2 until the end of their next turn.,,Otorga a cada unidad en un área 2 de reducción total hasta el final de su próximo turno.,Confère Baisse de stats&nbsp;+2&nbsp;aux unités dans une zone jusqu'à la fin de leur prochain tour.,Verursache bei Einheiten in einem bestimmten Bereich bis zu ihrem nächsten Zug einen Malus von 2 auf alle Attribute.,Infliggi a tutte le unità in un'area Diminuzione delle Statistiche 2 fino alla fine del loro prossimo turno.,Aplique em cada unidade dentro de uma área todos os atributos diminuídos 2 até o final de seus próximos turnos.
ABILITY_MOCKSONG2_DESC,Give enemies within an area All Stats Down 2 (and allies All Stats Up 2) until the the end of their next turn.,,Otorga a los enemigos en un área 2 de reducción total (y a todos los aliados 2 de aumento total) hasta el final de su próximo turno.,Confère Baisse de stats&nbsp;+2&nbsp;aux ennemis et Hausse de stats&nbsp;+2&nbsp;aux alliés dans une zone jusqu'à la fin de leur prochain tour.,Verursache bei Gegnern in einem bestimmten Bereich bis zu ihrem nächsten Zug einen Malus von 2 auf alle Attribute. Verbündete erhalten einen Bonus von 2 auf alle Attribute.,Infliggi ai nemici in un'area Diminuzione delle Statistiche 2 (e agli alleati Aumento delle Statistiche 2) fino alla fine del loro prossimo turno.,Aplique em cada unidade dentro de uma área todos os atributos diminuídos 2 (e todos os atributos aumentados 2 em cada aliado) até o final de seus próximos turnos.
ABILITY_TEASE_NAME,Tease,,Burla,Taquinerie,Sticheln,Presa in Giro,Provocação
ABILITY_TEASE_DESC,Inflict Madness 1 on a unit.,,Inflige 1 de locura a una unidad.,Inflige Folie&nbsp;+1&nbsp;à une unité.,Verursache Wahnsinn&nbsp;1 bei einer Einheit.,Infliggi Follia 1 a un'unità.,Aplique insanidade 1 em uma unidade.
ABILITY_TEASE2_DESC,Inflict Madness 1 on a unit. It immediately attacks a unit if it can.,,Inflige 1 de locura a una unidad. Esta ataca inmediatamente a una unidad si puede.,Inflige Folie&nbsp;+1&nbsp;à une unité. Elle attaque immédiatement une unité si elle le peut.,"Verursache Wahnsinn&nbsp;1 bei einer Einheit. Sie greift sofort eine Einheit an, wenn sie kann.","Infliggi Follia 1 a un'unità. Se può farlo, attacca immediatamente un'unità.",Aplique insanidade 1 em uma unidade. Ela ataca imediatamente uma unidade se puder.
ABILITY_FROMTHETREES_NAME,From the Trees!,,¡De los árboles!,Depuis les arbres&nbsp;!,Aus den Bäumen!,Dagli Alberi!,Das Árvores!
ABILITY_FROMTHETREES_DESC,"Summon a random animal that falls from the sky onto a random enemy, dealing damage.",,Invoca a un animal al azar que cae del cielo sobre un enemigo al azar y le inflige daño.,"Invoque un animal aléatoire qui tombe du ciel sur un ennemi aléatoire, infligeant des dégâts.",Beschwöre ein zufälliges Tier. Es fällt aus dem Himmel auf einen zufälligen Gegner und verursacht Schaden.,"Evochi un animale casuale che cade dal cielo su un nemico casuale, infliggendogli danno.","Invoque um animal aleatório que cai do céu sobre um inimigo, causando dano."
ABILITY_FROMTHETREES2_DESC,"Summon a random animal that falls from the sky onto a random enemy, dealing more damage.
[s:.7](This spell costs less.)[/s]",,"Invoca a un animal al azar que cae del cielo sobre un enemigo al azar y le inflige más daño.
[s:.7](Este hechizo cuesta menos).[/s]","Invoque un animal aléatoire qui tombe du ciel sur un ennemi aléatoire, infligeant plus de dégâts. [s:.7](Coût réduit.)[/s]","Beschwöre ein zufälliges Tier. Es fällt aus dem Himmel auf einen zufälligen Gegner und verursacht mehr Schaden.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Evochi un animale casuale che cade dal cielo su un nemico casuale, infliggendogli più danno.
[s:.7](Quest'incantesimo costa meno.)[/s]","Invoque um animal aleatório que cai do céu sobre um inimigo, causando mais dano.
[s:.7](Este encantamento custa menos.)[/s]"
//butcher,,,,,,,
ABILITY_HOGRUSH_NAME,Hog Rush,,Embestida de cerdo,Charge de sanglier,Schweinischer Ansturm,Carica del Cinghiale,Corrida de Porcos
ABILITY_HOGRUSH_DESC,Trample over to a tile with meat on it.,,Pisotea hasta una casilla con carne.,Piétinement jusqu'à une case contenant de la viande.,"Trampel bis zu einem Feld, auf dem Fleisch liegt.",Effettui Calpestamento fino a una casella su cui è presente della carne.,Atropele até um espaço que possui carne.
ABILITY_HOGRUSH2_DESC,Trample over to a tile with meat on it and Cleave all units in your way.,,Pisotea hasta una casilla con carne e inflige Incisión a todas las unidades que encuentre por el camino.,Piétinement jusqu'à une case contenant de la viande en infligeant Fendoir aux unités sur votre passage.,"Trampel bis zu einem Feld, auf dem Fleisch liegt. Schlachte alle Einheiten in deinem Weg.",Effettui Calpestamento fino a una casella su cui è presente della carne infliggendo Fendente a tutte le unità che incontri.,Atropele até um espaço que possui carne e aplique cisão em unidades durante o caminho.
ABILITY_BURP_NAME,Burp,,Eructo,Rot,Aufstoßen,Rutto,Arroto
ABILITY_BURP_DESC,Inflict Rot on a unit and it moves away from you.,,"Inflige putrefacción a una unidad, que se aleja de esta.",Inflige Décomposition&nbsp;+1&nbsp;sur une unité et l'éloigne de vous.,Verursache Fäulnis bei einer Einheit. Die Einheit bewegt sich von dir weg.,Infliggi Putrefazione a un'unità e la costringi ad allontanarsi da te.,"Aplique apodrecimento em uma unidade, que então se afasta de você."
ABILITY_BURP2_DESC,Inflict Rot 2 and Poison 2 on a unit and it moves away from you.,,"Inflige 2 de putrefacción y 2 de veneno a una unidad, que se aleja de esta.",Inflige Décomposition&nbsp;+2&nbsp;et Poison&nbsp;+2&nbsp;sur une unité et l'éloigne de vous.,Verursache Fäulnis&nbsp;2 und Gift&nbsp;2 bei einer Einheit. Die Einheit bewegt sich von dir weg.,Infliggi Putrefazione 2 e Veleno 2 a un'unità e la costringi ad allontanarsi da te.,"Aplique apodrecimento 2 e veneno 2 em uma unidade, que então se afasta de você."
ABILITY_SELFHARM_NAME,Self Harm,,Autolesión,Automutilation,Selbstverletzung,Autolesionismo,Automutilação
ABILITY_SELFHARM_DESC,Attack yourself with Cleave to gain +2 [img:str].,,Se autoataca con Incisión para obtener +2 [img:str].,Attaquez-vous avec Fendoir pour gagner [img:str]&nbsp;+2.,Greif dich selbst mit Schlachten an und erhalte +2&nbsp;[img:str].,Attaccati con Fendente per ottenere +2 alla [img:str].,Realize um ataque contra si com cisão para obter +2 de [img:str].
ABILITY_SELFHARM2_DESC,Attack yourself at half damage with Cleave to gain +2 [img:str].,,Se autoataca con la mitad del daño de Incisión para obtener +2 [img:str].,Attaquez-vous avec Fendoir (dégâts divisés par deux) pour gagner [img:str]&nbsp;+2.,Greif dich selbst mit Schlachten an und erhalte +2&nbsp;[img:str]. Dieser Angriff verursacht halben Schaden.,Attaccati infliggendo metà danno con Fendente per ottenere +2 alla [img:str].,Realize um ataque contra si com metade do dano cisão para obter +2 de [img:str].
ABILITY_FORCEFEED_NAME,Force Feed,,Alimentación forzada,Gavage,Zwangsfütterung,Alimentazione Forzata,Alimentação Forçada
ABILITY_FORCEFEED_DESC,Heal an adjacent unit and give that unit +1 [img:con] and -1 [img:spd].,,Cura a una unidad adyacente y le otorga +1 [img:con] y -1 [img:spd].,Soigne une unité adjacente et lui confère [img:con]&nbsp;+1&nbsp;et [img:spd]&nbsp;-1.,Heile eine benachbarte Einheit und verleihe ihr +1&nbsp;[img:con] und -1&nbsp;[img:spd].,Curi un'unità adiacente e le fornisci +1 alla [img:con] e -1 alla [img:spd].,Cure uma unidade adjacente e conceda a ela +1 de [img:con] e -1 de [img:spd].
ABILITY_FORCEFEED2_DESC,Heal a unit within range and give that unit +1 [img:con] and -1 [img:spd].,,Cura a una unidad dentro de su radio de alcance y le otorga +1 [img:con] y -1 [img:spd].,Soigne une unité à portée et lui confère [img:con]&nbsp;+1&nbsp;et [img:spd]&nbsp;-1.,Heile eine Einheit in Reichweite und verleihe ihr +1&nbsp;[img:con] und -1&nbsp;[img:spd].,Curi un'unità entro il raggio d'azione e le fornisci +1 alla [img:con] e -1 alla [img:spd].,Cure uma unidade dentro do alcance e conceda a ela +1 de [img:con] e -1 de [img:spd].
ABILITY_FARTOOM_NAME,Fartoom!,,Pedorreta,Cacaboum&nbsp;!,Megapups!,Puzzone!,Pumbum!
ABILITY_FARTOOM_DESC,"Lose 25% of your current HP, deal that much damage to adjacent units, and deal Knockback to them.",,"Pierde el 25 % de sus PS actuales, inflige esa cantidad de daño a las unidades adyacentes y les inflige retroceso.","Vous perdez 25&nbsp;% de vos PV actuels, infligez autant de dégâts aux unités adjacentes et leur infligez Recul.","Verliere 25&nbsp;% deiner aktuellen LP, verursache Schaden in dieser Höhe bei benachbarten Einheiten und stoße sie zurück.","Perdi il 25% dei tuoi PS attuali, causi altrettanto danno alle unità adiacenti e infliggi loro Contraccolpo.","Perca 25% da sua saúde atual, mas cause dano equivalente a unidades adjacentes, aplicando empurrão."
ABILITY_FARTOOM2_DESC,"Lose 25% of your HP, deal that much damage to nearby units, and deal Knockback to them.",,"Pierde el 25 % de sus PS, inflige esa cantidad de daño a las unidades cercanas y les inflige retroceso.","Vous perdez 25&nbsp;% de vos PV, infligez autant de dégâts aux unités à proximité et leur infligez Recul.","Verliere 25&nbsp;% deiner aktuellen LP, verursache Schaden in dieser Höhe bei Einheiten in der Nähe und stoße sie zurück.","Perdi il 25% dei tuoi PS attuali, causi altrettanto danno alle unità vicine e infliggi loro Contraccolpo.","Perca 25% da sua saúde total, mas cause dano equivalente a unidades adjacentes, aplicando empurrão."
ABILITY_MUTILATE_NAME,Mutilate,,Mutilación,Mutilation,Verstümmeln,Mutilazione,Mutilação
ABILITY_MUTILATE_DESC,Attack 3-5 times for 1 damage each. These attacks inflict Bleed.,,Ataca 3-5 veces infligiendo 1 de daño cada vez. Estos ataques infligen hemorragia.,Enchaînez 3&nbsp;à 5&nbsp;attaques à 1&nbsp;point de dégâts. Ces attaques infligent Saignement.,Greife 3- bis 5-mal mit 1&nbsp;Schaden an. Deine Angriffe verursachen Blutung.,Attacchi 3-5 volte infliggendo 1 danno a ogni attacco. Questi attacchi infliggono Sanguinamento.,Realize 3-5 ataques que possuem 1 de dano cada. Esses ataques aplicam sangramento.
ABILITY_MUTILATE2_DESC,Attack 3-10 times for 1 damage each. These attacks inflict Bleed.,,Ataca 3-10 veces infligiendo 1 de daño cada vez. Estos ataques infligen hemorragia.,Enchaînez 3&nbsp;à 10&nbsp;attaques à 1&nbsp;point de dégâts. Ces attaques infligent Saignement.,Greife 3- bis 10-mal mit 1&nbsp;Schaden an. Deine Angriffe verursachen Blutung.,Attacchi 3-10 volte infliggendo 1 danno a ogni attacco. Questi attacchi infliggono Sanguinamento.,Realize 3-10 ataques que possuem 1 de dano cada. Esses ataques aplicam sangramento.
